id,sender,subject,content,category,is_relevant,timestamp
882,rh@empresa.com,Reunião de projeto amanhã às 14h,"Bom dia,

Precisamos alinhar alguns pontos sobre reunião de projeto amanhã às 14h.

Podemos conversar hoje?

Abraços,
Rael Campos",importante,1,2025-06-12T00:27:45.701564
883,ana@yahoo.com,Convite para aniversário no sábado,"Oi!

Convite para aniversário no sábado

Espero sua resposta!

Beijos,
Maria",pessoal,1,2025-06-29T08:43:10.782324
884,gerente@empresa.com,Reunião de projeto amanhã às 14h,"Olá,

Espero que esteja bem. Gostaria de discutir sobre reunião de projeto amanhã às 14h.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Srta. Manuela Casa Grande",importante,1,2025-06-30T11:58:21.789165
885,projeto@empresa.com,Revisão de código necessária,"Bom dia,

Precisamos alinhar alguns pontos sobre revisão de código necessária.

Podemos conversar hoje?

Abraços,
Srta. Gabrielly Borges",importante,1,2025-07-03T16:47:02.883202
886,cliente@cliente.com,Cliente solicitou alterações,"Prezado(a),

Segue em anexo os documentos relacionados a cliente solicitou alterações.

Qualquer dúvida, estou à disposição.

Cordialmente,
Enrico Monteiro",importante,1,2025-06-13T21:26:53.021851
887,joao@hotmail.com,Reunião de família no domingo,"Oi!

Reunião de família no domingo

Espero sua resposta!

Beijos,
Alice",pessoal,1,2025-06-26T07:24:19.732449
888,cliente@cliente.com,Contrato para revisão urgente,"Prezado(a),

Segue em anexo os documentos relacionados a contrato para revisão urgente.

Qualquer dúvida, estou à disposição.

Cordialmente,
Davi Miguel Câmara",importante,1,2025-06-24T13:57:09.160513
889,newsletter@empresa.com,50% OFF em todos os produtos!,"Olá!

50% OFF em todos os produtos!

Válido até 2025-08-01.

Compre agora!",promocional,0,2025-06-15T08:57:54.222907
890,rh@empresa.com,Reunião de projeto amanhã às 14h,"Olá,

Espero que esteja bem. Gostaria de discutir sobre reunião de projeto amanhã às 14h.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Isadora Câmara",importante,1,2025-06-24T01:08:08.748107
891,premio@sorteio.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-30T17:20:30.440027
892,rh@empresa.com,Cliente solicitou alterações - Oferta especial para você,"Prezado(a),

Segue em anexo os documentos relacionados a cliente solicitou alterações.

Qualquer dúvida, estou à disposição.

Cordialmente,
Eloá Melo",importante,1,2025-06-09T15:24:52.080848
893,ofertas@marketplace.com,Cupom de desconto exclusivo,"🎉 Cupom de desconto exclusivo 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-30T02:42:33.194816
894,premio@sorteio.com,Você foi selecionado para um prêmio - Reunião de família no domingo,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-26T03:28:22.565439
895,projeto@empresa.com,Deadline do projeto movido - Cupom de desconto exclusivo,"Bom dia,

Precisamos alinhar alguns pontos sobre deadline do projeto movido.

Podemos conversar hoje?

Abraços,
Ana Luiza Costela",importante,1,2025-07-02T19:14:39.451813
896,maria@gmail.com,Reunião de família no domingo,"Olá querido(a),

Lembrete: reunião de família no domingo

Nos vemos em breve!

Com carinho,
Sophie",pessoal,1,2025-07-04T20:40:48.834117
897,naoresponda@spam.com,Oferta GRÁTIS por tempo limitado,"Você foi SELECIONADO!

Oferta GRÁTIS por tempo limitado

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-07-05T03:49:47.481863
898,projeto@empresa.com,Feedback sobre apresentação,"Bom dia,

Precisamos alinhar alguns pontos sobre feedback sobre apresentação.

Podemos conversar hoje?

Abraços,
Sophie Pereira",importante,1,2025-06-09T07:21:03.528267
899,cliente@cliente.com,Reunião de projeto amanhã às 14h,"Prezado(a),

Segue em anexo os documentos relacionados a reunião de projeto amanhã às 14h.

Qualquer dúvida, estou à disposição.

Cordialmente,
Dr. Davi Lucas Nascimento",importante,1,2025-06-23T18:35:40.392311
900,projeto@empresa.com,Aprovação de orçamento,"Olá,

Espero que esteja bem. Gostaria de discutir sobre aprovação de orçamento.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Rafaela Dias",importante,1,2025-06-22T01:40:41.774948
901,ofertas@marketplace.com,Black Friday chegou - Até 70% de desconto,"Olá!

Black Friday chegou - Até 70% de desconto

Válido até 2025-07-27.

Compre agora!",promocional,0,2025-07-02T20:13:33.911785
902,premio@sorteio.com,Clique aqui para receber seu prêmio,"Você foi SELECIONADO!

Clique aqui para receber seu prêmio

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-16T04:04:03.880458
903,naoresponda@spam.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-03T22:20:14.467455
904,naoresponda@spam.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-15T08:45:00.833144
905,newsletter@empresa.com,Oferta especial para você,"🎉 Oferta especial para você 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-11T07:05:03.712198
906,naoresponda@spam.com,PARABÉNS! Você ganhou R$ 10.000!,"Você foi SELECIONADO!

PARABÉNS! Você ganhou R$ 10.000!

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-17T06:30:28.361021
907,newsletter@empresa.com,Cashback de 20% em compras,"Olá!

Cashback de 20% em compras

Válido até 2025-07-25.

Compre agora!",promocional,0,2025-07-07T10:40:58.301832
908,joao@hotmail.com,Reunião de família no domingo,"Olá querido(a),

Lembrete: reunião de família no domingo

Nos vemos em breve!

Com carinho,
Isis",pessoal,1,2025-07-05T13:12:29.590113
909,ganhe@dinheiro.com,Oferta GRÁTIS por tempo limitado,"Você foi SELECIONADO!

Oferta GRÁTIS por tempo limitado

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-24T05:40:53.155954
910,ganhe@dinheiro.com,Clique aqui para receber seu prêmio,"Você foi SELECIONADO!

Clique aqui para receber seu prêmio

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-15T10:34:49.572695
911,rh@empresa.com,Revisão de código necessária,"Bom dia,

Precisamos alinhar alguns pontos sobre revisão de código necessária.

Podemos conversar hoje?

Abraços,
Gustavo Henrique Andrade",importante,1,2025-06-17T08:53:47.876688
912,ana@yahoo.com,Lembrete: consulta médica,"Oi!

Lembrete: consulta médica

Espero sua resposta!

Beijos,
Pietra",pessoal,1,2025-06-11T20:18:10.472659
913,cliente@cliente.com,Revisão de código necessária,"Bom dia,

Precisamos alinhar alguns pontos sobre revisão de código necessária.

Podemos conversar hoje?

Abraços,
Rhavi Marques",importante,1,2025-06-13T03:56:16.521345
914,projeto@empresa.com,Cliente solicitou alterações - Deadline do projeto movido,"Prezado(a),

Segue em anexo os documentos relacionados a cliente solicitou alterações.

Qualquer dúvida, estou à disposição.

Cordialmente,
Valentina Sá",importante,1,2025-06-13T12:48:00.375780
915,rh@empresa.com,Entrega do relatório mensal,"Bom dia,

Precisamos alinhar alguns pontos sobre entrega do relatório mensal.

Podemos conversar hoje?

Abraços,
Dr. Enrico Teixeira",importante,1,2025-07-01T20:59:27.214166
916,premio@sorteio.com,Clique aqui para receber seu prêmio,"PARABÉNS!!!

Clique aqui para receber seu prêmio

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-10T05:50:51.154117
917,promocoes@loja.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-04T05:40:39.978086
918,ganhe@dinheiro.com,Oferta GRÁTIS por tempo limitado,"PARABÉNS!!!

Oferta GRÁTIS por tempo limitado

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-07-08T16:32:24.696437
919,joao@hotmail.com,Parabéns pelo novo emprego!,"Oi!

Tudo bem? parabéns pelo novo emprego!

Me avisa se pode!

Abraços,
Isis",pessoal,1,2025-06-11T15:25:54.386258
920,ofertas@marketplace.com,50% OFF em todos os produtos!,"Promoção especial para você!

50% OFF em todos os produtos!

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-26T16:00:49.719249
921,ganhe@dinheiro.com,Ganhe dinheiro trabalhando em casa,"🚨 URGENTE 🚨

Ganhe dinheiro trabalhando em casa

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-07T12:47:04.978820
922,promocoes@loja.com,Cashback de 20% em compras,"Olá!

Cashback de 20% em compras

Válido até 2025-07-29.

Compre agora!",promocional,0,2025-06-16T19:58:25.887633
923,maria@gmail.com,Parabéns pelo novo emprego!,"Oi!

Parabéns pelo novo emprego!

Espero sua resposta!

Beijos,
Maria Laura",pessoal,1,2025-06-22T05:47:03.403434
924,newsletter@empresa.com,Black Friday chegou - Até 70% de desconto,"Promoção especial para você!

Black Friday chegou - Até 70% de desconto

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-19T18:57:08.225005
925,newsletter@empresa.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-29T13:10:37.836286
926,promocoes@loja.com,50% OFF em todos os produtos!,"Promoção especial para você!

50% OFF em todos os produtos!

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-18T15:21:29.947614
927,naoresponda@spam.com,Você foi selecionado para um prêmio,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-28T17:03:22.403791
928,projeto@empresa.com,Deadline do projeto movido,"Olá,

Espero que esteja bem. Gostaria de discutir sobre deadline do projeto movido.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Dr. Kaique Mendonça",importante,1,2025-07-08T01:06:19.579096
929,ofertas@marketplace.com,Cupom de desconto exclusivo,"Promoção especial para você!

Cupom de desconto exclusivo

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-29T01:55:27.135276
930,cliente@cliente.com,Deadline do projeto movido - 50% OFF em todos os produtos!,"Prezado(a),

Segue em anexo os documentos relacionados a deadline do projeto movido.

Qualquer dúvida, estou à disposição.

Cordialmente,
Natália Pires",importante,1,2025-06-23T08:54:51.744421
931,cliente@cliente.com,Cliente solicitou alterações,"Olá,

Espero que esteja bem. Gostaria de discutir sobre cliente solicitou alterações.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Benício Gomes",importante,1,2025-06-16T14:09:11.851262
932,ganhe@dinheiro.com,Oferta GRÁTIS por tempo limitado,"🚨 URGENTE 🚨

Oferta GRÁTIS por tempo limitado

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-26T02:23:27.482391
933,maria@gmail.com,Fotos das férias em família,"Oi!

Fotos das férias em família

Espero sua resposta!

Beijos,
Pedro Henrique",pessoal,1,2025-06-27T15:42:00.131255
934,projeto@empresa.com,Aprovação de orçamento,"Olá,

Espero que esteja bem. Gostaria de discutir sobre aprovação de orçamento.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Giovanna da Mota",importante,1,2025-06-16T14:49:54.012859
935,maria@gmail.com,Convite para aniversário no sábado,"Oi!

Tudo bem? convite para aniversário no sábado

Me avisa se pode!

Abraços,
Theo",pessoal,1,2025-06-21T20:43:22.824707
936,joao@hotmail.com,Lembrete: consulta médica,"Olá querido(a),

Lembrete: lembrete: consulta médica

Nos vemos em breve!

Com carinho,
Caroline",pessoal,1,2025-06-25T13:56:32.951515
937,rh@empresa.com,Entrega do relatório mensal,"Bom dia,

Precisamos alinhar alguns pontos sobre entrega do relatório mensal.

Podemos conversar hoje?

Abraços,
Dr. Anthony Gabriel Cassiano",importante,1,2025-07-01T00:00:58.653079
938,gerente@empresa.com,Deadline do projeto movido,"Prezado(a),

Segue em anexo os documentos relacionados a deadline do projeto movido.

Qualquer dúvida, estou à disposição.

Cordialmente,
Dante Freitas",importante,1,2025-06-21T16:20:19.550396
939,projeto@empresa.com,Contrato para revisão urgente,"Olá,

Espero que esteja bem. Gostaria de discutir sobre contrato para revisão urgente.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Miguel Camargo",importante,1,2025-07-03T23:46:22.956934
940,newsletter@empresa.com,Promoção relâmpago - Apenas hoje,"🎉 Promoção relâmpago - Apenas hoje 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-07-02T13:40:48.200476
941,ganhe@dinheiro.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-15T06:49:15.476614
942,rh@empresa.com,Cliente solicitou alterações,"Olá,

Espero que esteja bem. Gostaria de discutir sobre cliente solicitou alterações.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Theo das Neves",importante,1,2025-06-23T12:12:04.471113
943,projeto@empresa.com,Reunião de projeto amanhã às 14h,"Prezado(a),

Segue em anexo os documentos relacionados a reunião de projeto amanhã às 14h.

Qualquer dúvida, estou à disposição.

Cordialmente,
Isabela Martins",importante,1,2025-07-05T01:23:38.726508
944,newsletter@empresa.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-23T11:42:26.856822
945,joao@hotmail.com,Convite para aniversário no sábado,"Olá querido(a),

Lembrete: convite para aniversário no sábado

Nos vemos em breve!

Com carinho,
Lorena",pessoal,1,2025-07-07T14:30:28.072850
946,rh@empresa.com,Feedback sobre apresentação - Feedback sobre apresentação,"Bom dia,

Precisamos alinhar alguns pontos sobre feedback sobre apresentação.

Podemos conversar hoje?

Abraços,
Dr. Gustavo Henrique Macedo",importante,1,2025-06-13T18:16:06.648669
947,promocoes@loja.com,Oferta especial para você,"🎉 Oferta especial para você 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-15T10:03:00.538771
948,promocoes@loja.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-04T11:40:58.942043
949,gerente@empresa.com,Aprovação de orçamento,"Prezado(a),

Segue em anexo os documentos relacionados a aprovação de orçamento.

Qualquer dúvida, estou à disposição.

Cordialmente,
Maria Fernanda Machado",importante,1,2025-06-29T06:48:10.825938
950,promocoes@loja.com,Cupom de desconto exclusivo - PARABÉNS! Você ganhou R$ 10.000!,"Olá!

Cupom de desconto exclusivo

Válido até 2025-07-12.

Compre agora!",promocional,0,2025-07-04T15:54:38.514349
951,newsletter@empresa.com,Promoção relâmpago - Apenas hoje,"🎉 Promoção relâmpago - Apenas hoje 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-15T21:45:43.191057
952,cliente@cliente.com,Feedback sobre apresentação,"Bom dia,

Precisamos alinhar alguns pontos sobre feedback sobre apresentação.

Podemos conversar hoje?

Abraços,
Aurora Correia",importante,1,2025-06-11T23:31:21.715081
953,newsletter@empresa.com,Liquidação de fim de estoque,"🎉 Liquidação de fim de estoque 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-07-09T03:15:31.971924
954,newsletter@empresa.com,50% OFF em todos os produtos!,"Olá!

50% OFF em todos os produtos!

Válido até 2025-07-18.

Compre agora!",promocional,0,2025-07-02T15:01:33.146899
955,promocoes@loja.com,Cashback de 20% em compras - Cashback de 20% em compras,"Olá!

Cashback de 20% em compras

Válido até 2025-07-18.

Compre agora!",promocional,0,2025-06-18T03:46:08.228586
956,ofertas@marketplace.com,Cupom de desconto exclusivo,"🎉 Cupom de desconto exclusivo 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-12T05:24:46.477324
